trial_number,trial_type,cycle_number,first_color,phase,first_orientation,correct_response,visual_field,spatial_frequency,mask_type,mask_images,first_stim,second_stim,stimulus_frame_duration,fixation_duration,mask_duration,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,staircase_reversal,staircase_reversal_num,threshold_low1_mask_low,threshold_low2_mask_low,threshold_low3_mask_low,threshold_low1_mask_high,threshold_low2_mask_high,threshold_low3_mask_high,threshold_high1_mask_low,threshold_high2_mask_low,threshold_high3_mask_low,threshold_high1_mask_high,threshold_high2_mask_high,threshold_high3_mask_high,threshold_med1_mask_low,threshold_med2_mask_low,threshold_med3_mask_low,threshold_med1_mask_high,threshold_med2_mask_high,threshold_med3_mask_high,frame_rate,participant,psychopyVersion,frame_rate_detected
1395,"['low', 3, 'low']",3,black,0.520075559,45,right,up,low,low,black_low_45-white_low_45-white_low_135-black_low_135,black_low_45_up,white_low_135_up,5,1.033062522,0.2485296,left,0.3148383,0,5,66,1,1,1,1,TRUE,TRUE,low_3_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1396,"['high', 2, 'high']",2,white,0.255226844,135,right,down,high,high,black_high_45-white_high_135-white_high_135-black_high_135,white_high_135_down,black_high_45_down,16,1.305800272,0.2467774,right,0.2816657,1,16,64,1,1,1,1,TRUE,TRUE,high_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1397,"['med', 3, 'low']",3,black,0.841190617,45,right,up,med,low,white_low_45-black_low_135-white_low_135-black_low_45,black_med_45_up,white_med_135_up,13,1.452930146,0.2467795,right,0.0376637,1,13,64,1,1,1,1,TRUE,TRUE,med_3_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1398,"['low', 2, 'high']",2,white,0.54787163,135,right,up,low,high,black_high_135-white_high_135-white_high_135-black_high_45,white_low_135_up,black_low_45_up,12,1.114613013,0.248553,right,0.1990571,1,12,63,1,1,1,1,TRUE,TRUE,low_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1399,"['high', 2, 'low']",2,white,0.306286121,135,right,down,high,low,black_low_45-white_low_135-white_low_45-black_low_135,white_high_135_down,black_high_45_down,20,1.460503972,0.2467549,right,0.0263813,1,20,70,0,1,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1400,"['high', 2, 'high']",2,black,0.443894258,45,right,up,high,high,white_high_135-black_high_45-black_high_135-white_high_135,black_high_45_up,white_high_135_up,16,1.418094032,0.2485508,right,0.0123428,1,16,64,1,1,1,1,TRUE,TRUE,high_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1401,"['med', 3, 'low']",3,black,0.128336952,135,left,up,med,low,black_low_135-white_low_135-white_low_45-black_low_45,black_med_135_up,white_med_45_up,13,1.907889316,0.2485422,left,1.1399222,1,13,64,1,1,1,1,TRUE,TRUE,med_3_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1402,"['high', 2, 'low']",2,white,0.845994823,45,left,down,high,low,white_low_135-white_low_45-black_low_135-black_low_45,white_high_45_down,black_high_135_down,19,1.126881945,0.2482843,left,0.1374558,1,19,71,1,1,1,1,TRUE,TRUE,high_2_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1403,"['low', 1, 'high']",1,white,0.335773882,135,right,up,low,high,white_high_135-black_high_45-white_high_135-black_high_135,white_low_135_up,black_low_45_up,19,1.670337816,0.2485456,right,0.0860776,1,19,73,0,1,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,TRUE,23,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1404,"['low', 2, 'high']",2,white,0.953247101,45,left,up,low,high,black_high_45-black_high_135-white_high_135-white_high_135,white_low_45_up,black_low_135_up,12,1.01738326,0.2503251,left,0.1684015,1,12,63,1,1,1,1,TRUE,TRUE,low_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1405,"['high', 2, 'high']",2,black,0.893039719,45,right,up,high,high,white_high_135-black_high_135-white_high_135-black_high_45,black_high_45_up,white_high_135_up,16,1.512327665,0.248543,left,0.0087219,0,16,64,1,1,1,1,TRUE,TRUE,high_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1406,"['high', 1, 'high']",1,white,0.752355283,45,left,up,high,high,black_high_135-white_high_135-black_high_45-white_high_135,white_high_45_up,black_high_135_up,26,1.596582932,0.2467758,left,0.2759008,1,26,62,1,1,1,1,TRUE,TRUE,high_1_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1407,"['med', 2, 'high']",2,white,0.6053181,45,left,down,med,high,black_high_135-black_high_45-white_high_135-white_high_135,white_med_45_down,black_med_135_down,5,1.606510373,0.2467719,left,0.172588,1,5,71,1,1,1,1,TRUE,TRUE,med_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1408,"['med', 1, 'low']",1,white,0.471747033,135,right,down,med,low,black_low_135-white_low_45-black_low_45-white_low_135,white_med_135_down,black_med_45_down,12,1.37755701,0.2485522,right,0.1402972,1,12,80,1,1,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,FALSE,25,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1409,"['low', 2, 'low']",2,black,0.669215316,45,right,down,low,low,white_low_45-black_low_45-white_low_135-black_low_135,black_low_45_down,white_low_135_down,4,1.513207179,0.2485494,left,0.1492808,0,4,79,1,1,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,TRUE,22,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1410,"['med', 3, 'high']",3,black,0.652882388,135,left,down,med,high,black_high_135-black_high_45-white_high_135-white_high_135,black_med_135_down,white_med_45_down,8,1.535319591,0.2503374,left,0.0397363,1,8,80,0,1,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1411,"['low', 3, 'low']",3,black,0.611938769,45,right,down,low,low,white_low_45-white_low_135-black_low_45-black_low_135,black_low_45_down,white_low_135_down,5,1.027209075,0.2485392,right,0.1455386,1,5,66,1,1,1,1,TRUE,TRUE,low_3_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1412,"['high', 1, 'high']",1,white,0.825781065,135,right,up,high,high,white_high_135-white_high_135-black_high_45-black_high_135,white_high_135_up,black_high_45_up,26,1.316341595,0.2502833,right,0.5105988,1,26,62,1,1,1,1,TRUE,TRUE,high_1_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1413,"['high', 3, 'high']",3,black,0.901172193,135,left,down,high,high,black_high_135-white_high_135-white_high_135-black_high_45,black_high_135_down,white_high_45_down,5,1.838122319,0.2485367,right,0.5342976,0,5,75,1,1,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,TRUE,29,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1414,"['low', 2, 'low']",2,black,0.804465297,45,right,down,low,low,black_low_135-black_low_45-white_low_45-white_low_135,black_low_45_down,white_low_135_down,7,1.64220163,0.2485427,right,0.0101272,1,7,80,0,1,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,TRUE,23,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1415,"['med', 2, 'low']",2,black,0.42568586,45,right,up,med,low,black_low_45-white_low_45-black_low_135-white_low_135,black_med_45_up,white_med_135_up,7,1.973131062,0.2467225,right,0.2989277,1,7,69,1,1,1,1,TRUE,TRUE,med_2_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1416,"['low', 3, 'low']",3,white,0.88718853,135,right,up,low,low,black_low_135-white_low_135-black_low_45-white_low_45,white_low_135_up,black_low_45_up,5,1.877360918,0.2485408,right,0.3154885,1,5,66,1,1,1,1,TRUE,TRUE,low_3_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1417,"['med', 3, 'low']",3,black,0.352680924,135,left,up,med,low,black_low_45-black_low_135-white_low_135-white_low_45,black_med_135_up,white_med_45_up,13,1.463451253,0.2485479,left,0.0354712,1,13,64,1,1,1,1,TRUE,TRUE,med_3_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1418,"['high', 1, 'low']",1,black,0.76541576,135,left,down,high,low,black_low_45-white_low_135-white_low_45-black_low_135,black_high_135_down,white_high_45_down,35,1.796885085,0.2485398,right,0.1224068,0,35,57,1,1,1,1,TRUE,TRUE,high_1_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1419,"['high', 3, 'low']",3,black,0.444908961,135,left,up,high,low,white_low_135-black_low_45-white_low_45-black_low_135,black_high_135_up,white_high_45_up,13,1.593934529,0.2485508,left,0.0488065,1,13,71,1,1,1,1,TRUE,TRUE,high_3_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1420,"['med', 3, 'high']",3,white,0.761342789,45,left,down,med,high,white_high_135-white_high_135-black_high_45-black_high_135,white_med_45_down,black_med_135_down,7,1.864672451,0.2467689,left,0.2826749,1,7,81,1,1,1,1,TRUE,TRUE,med_3_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1421,"['high', 2, 'low']",2,black,0.304018142,45,right,up,high,low,black_low_135-white_low_45-white_low_135-black_low_45,black_high_45_up,white_high_135_up,19,1.728025809,0.2485388,left,0.3114675,0,19,71,1,1,1,1,TRUE,TRUE,high_2_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1422,"['high', 1, 'high']",1,white,0.53672402,45,left,up,high,high,white_high_135-white_high_135-black_high_45-black_high_135,white_high_45_up,black_high_135_up,26,1.085561987,0.248542,right,0.0773258,0,26,62,1,1,1,1,TRUE,TRUE,high_1_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1423,"['low', 3, 'low']",3,black,0.423926473,45,right,down,low,low,white_low_135-black_low_135-white_low_45-black_low_45,black_low_45_down,white_low_135_down,5,1.479290946,0.2467473,left,1.9528325,0,5,66,1,1,1,1,TRUE,TRUE,low_3_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1424,"['low', 3, 'high']",3,white,0.638571684,45,left,down,low,high,black_high_135-white_high_135-black_high_45-white_high_135,white_low_45_down,black_low_135_down,7,1.080171782,0.2485518,left,0.2740104,1,7,68,0,1,1,1,TRUE,TRUE,low_3_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1425,"['med', 1, 'high']",1,black,0.24670901,135,left,up,med,high,black_high_135-white_high_135-white_high_135-black_high_45,black_med_135_up,white_med_45_up,24,1.856445545,0.2485405,left,0.658259,1,24,72,1,1,1,1,TRUE,TRUE,med_1_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1426,"['low', 1, 'low']",1,white,0.863192856,135,right,down,low,low,white_low_135-black_low_135-black_low_45-white_low_45,white_low_135_down,black_low_45_down,20,1.75716293,0.2485428,right,0.1164434,1,20,68,1,1,1,1,TRUE,TRUE,low_1_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1427,"['high', 3, 'low']",3,white,0.202007033,45,left,up,high,low,black_low_135-white_low_135-black_low_45-white_low_45,white_high_45_up,black_high_135_up,13,1.042064438,0.2502896,right,0.964208,0,13,71,1,1,1,1,TRUE,TRUE,high_3_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1428,"['high', 1, 'high']",1,black,0.317581063,135,left,down,high,high,black_high_45-white_high_135-white_high_135-black_high_135,black_high_135_down,white_high_45_down,26,1.621727077,0.2485485,right,0.6644495,0,26,62,1,1,1,1,TRUE,TRUE,high_1_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1429,"['high', 3, 'high']",3,black,0.731665567,45,right,down,high,high,black_high_45-white_high_135-black_high_135-white_high_135,black_high_45_down,white_high_135_down,8,1.066002748,0.248562,right,0.2661407,1,8,76,0,1,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1430,"['high', 1, 'low']",1,black,0.339267676,135,left,down,high,low,white_low_135-white_low_45-black_low_45-black_low_135,black_high_135_down,white_high_45_down,35,1.453388681,0.2485355,right,0.5728236,0,35,57,1,1,1,1,TRUE,TRUE,high_1_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1431,"['med', 1, 'low']",1,white,0.691016352,45,left,down,med,low,white_low_45-black_low_135-black_low_45-white_low_135,white_med_45_down,black_med_135_down,11,1.315086297,0.2449348,right,0.813267,0,11,81,1,1,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,TRUE,26,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1432,"['med', 1, 'high']",1,black,0.102889335,135,left,down,med,high,black_high_45-black_high_135-white_high_135-white_high_135,black_med_135_down,white_med_45_down,24,1.79415012,0.2485401,left,0.352582,1,24,72,1,1,1,1,TRUE,TRUE,med_1_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1433,"['low', 1, 'high']",1,black,0.801633742,45,right,down,low,high,black_high_45-white_high_135-black_high_135-white_high_135,black_low_45_down,white_low_135_down,18,1.968480342,0.2485533,right,0.2672833,1,18,74,1,1,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,FALSE,23,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1434,"['low', 1, 'low']",1,white,0.516492851,45,left,down,low,low,black_low_135-white_low_45-black_low_45-white_low_135,white_low_45_down,black_low_135_down,20,1.443866358,0.2502785,left,0.0757089,1,20,68,1,1,1,1,TRUE,TRUE,low_1_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1435,"['med', 3, 'low']",3,black,0.294323511,45,right,up,med,low,black_low_135-white_low_45-white_low_135-black_low_45,black_med_45_up,white_med_135_up,13,1.400154798,0.2502858,right,0.0400896,1,13,64,1,1,1,1,TRUE,TRUE,med_3_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1436,"['med', 2, 'low']",2,black,0.913803342,45,right,down,med,low,white_low_135-black_low_135-white_low_45-black_low_45,black_med_45_down,white_med_135_down,7,1.708059575,0.2502897,right,0.1718009,1,7,69,1,1,1,1,TRUE,TRUE,med_2_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1437,"['low', 2, 'high']",2,black,0.814165194,135,left,up,low,high,white_high_135-white_high_135-black_high_135-black_high_45,black_low_135_up,white_low_45_up,12,1.634909175,0.2485308,left,0.1311824,1,12,63,1,1,1,1,TRUE,TRUE,low_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1438,"['high', 1, 'high']",1,black,0.269853266,135,left,down,high,high,white_high_135-black_high_45-black_high_135-white_high_135,black_high_135_down,white_high_45_down,26,1.000274905,0.2485486,right,0.4886033,0,26,62,1,1,1,1,TRUE,TRUE,high_1_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1439,"['low', 1, 'low']",1,white,0.89668523,45,left,up,low,low,white_low_135-white_low_45-black_low_135-black_low_45,white_low_45_up,black_low_135_up,20,1.355933217,0.2503044,left,0.2184119,1,20,68,1,1,1,1,TRUE,TRUE,low_1_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1440,"['low', 2, 'low']",2,white,0.160651866,45,left,down,low,low,black_low_135-white_low_135-black_low_45-white_low_45,white_low_45_down,black_low_135_down,6,1.376534455,0.2485452,left,0.152678,1,6,81,1,1,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,FALSE,23,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1441,"['med', 1, 'low']",1,black,0.351800222,45,right,down,med,low,white_low_135-white_low_45-black_low_45-black_low_135,black_med_45_down,white_med_135_down,14,1.353585542,0.2485468,left,0.2230005,0,14,82,0,1,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,FALSE,26,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1442,"['low', 1, 'low']",1,black,0.747431151,45,right,up,low,low,white_low_135-black_low_45-black_low_135-white_low_45,black_low_45_up,white_low_135_up,20,1.415697469,0.2485359,right,0.190883,1,20,68,1,1,1,1,TRUE,TRUE,low_1_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1443,"['high', 1, 'low']",1,black,0.052913757,135,left,down,high,low,white_low_45-white_low_135-black_low_135-black_low_45,black_high_135_down,white_high_45_down,35,1.01359657,0.2485442,left,0.7824813,1,35,57,1,1,1,1,TRUE,TRUE,high_1_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1444,"['low', 1, 'high']",1,white,0.281807844,135,right,down,low,high,black_high_135-white_high_135-black_high_45-white_high_135,white_low_135_down,black_low_45_down,17,1.354130374,0.2502878,right,0.1229606,1,17,75,1,1,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,FALSE,23,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1445,"['low', 1, 'high']",1,black,0.345181561,45,right,up,low,high,black_high_45-black_high_135-white_high_135-white_high_135,black_low_45_up,white_low_135_up,16,1.650675832,0.2485382,left,0.3610278,0,16,76,1,1,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,TRUE,24,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1446,"['low', 3, 'high']",3,black,0.664235572,45,right,down,low,high,black_high_45-black_high_135-white_high_135-white_high_135,black_low_45_down,white_low_135_down,7,1.916251245,0.2485369,right,0.2333732,1,7,68,0,1,1,1,TRUE,TRUE,low_3_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1447,"['high', 1, 'high']",1,white,0.379071122,135,right,up,high,high,black_high_135-white_high_135-white_high_135-black_high_45,white_high_135_up,black_high_45_up,26,1.818385508,0.2485471,right,0.2569311,1,26,62,1,1,1,1,TRUE,TRUE,high_1_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1448,"['high', 2, 'high']",2,white,0.236485053,45,left,up,high,high,black_high_45-white_high_135-white_high_135-black_high_135,white_high_45_up,black_high_135_up,16,1.621117779,0.2485392,left,0.0154749,1,16,64,1,1,1,1,TRUE,TRUE,high_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1449,"['high', 2, 'low']",2,black,0.857812205,135,left,down,high,low,black_low_45-black_low_135-white_low_135-white_low_45,black_high_135_down,white_high_45_down,19,1.762530102,0.2485529,right,6.7067565,0,19,71,1,1,1,1,TRUE,TRUE,high_2_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1450,"['high', 3, 'low']",3,white,0.92668278,45,left,down,high,low,black_low_135-white_low_45-white_low_135-black_low_45,white_high_45_down,black_high_135_down,13,1.974880008,0.2488438,left,0.0894181,1,13,71,1,1,1,1,TRUE,TRUE,high_3_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1451,"['high', 3, 'high']",3,white,0.101216145,45,left,down,high,high,black_high_45-white_high_135-white_high_135-black_high_135,white_high_45_down,black_high_135_down,7,1.392975154,0.2485437,left,3.2866442,1,7,77,1,1,1,1,TRUE,TRUE,high_3_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1452,"['low', 3, 'high']",3,white,0.644037274,135,right,down,low,high,black_high_135-white_high_135-white_high_135-black_high_45,white_low_135_down,black_low_45_down,7,1.590094352,0.2485505,right,0.0281448,1,7,68,0,1,1,1,TRUE,TRUE,low_3_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1453,"['high', 2, 'low']",2,black,0.825775878,45,right,up,high,low,white_low_135-black_low_45-black_low_135-white_low_45,black_high_45_up,white_high_135_up,19,1.434256631,0.2485397,left,0.3721252,0,19,71,1,1,1,1,TRUE,TRUE,high_2_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1454,"['med', 2, 'low']",2,black,0.275662665,45,right,down,med,low,black_low_135-black_low_45-white_low_135-white_low_45,black_med_45_down,white_med_135_down,7,1.800885096,0.2485381,right,0.625804,1,7,69,1,1,1,1,TRUE,TRUE,med_2_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1455,"['low', 3, 'high']",3,white,0.334164866,135,right,down,low,high,black_high_135-white_high_135-black_high_45-white_high_135,white_low_135_down,black_low_45_down,7,1.229819598,0.2467708,right,0.2373895,1,7,68,0,1,1,1,TRUE,TRUE,low_3_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1456,"['low', 1, 'high']",1,black,0.546371142,135,left,up,low,high,black_high_45-white_high_135-white_high_135-black_high_135,black_low_135_up,white_low_45_up,19,1.286237364,0.2502929,left,0.0073938,1,19,77,0,1,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,TRUE,25,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1457,"['low', 3, 'low']",3,white,0.482466847,135,right,up,low,low,black_low_45-white_low_135-black_low_135-white_low_45,white_low_135_up,black_low_45_up,5,1.080526403,0.2502972,right,0.2650054,1,5,66,1,1,1,1,TRUE,TRUE,low_3_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1458,"['low', 2, 'high']",2,white,0.143149537,135,right,up,low,high,black_high_135-white_high_135-black_high_45-white_high_135,white_low_135_up,black_low_45_up,12,1.744120395,0.2485515,right,0.1581705,1,12,63,1,1,1,1,TRUE,TRUE,low_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1459,"['med', 3, 'high']",3,black,0.032645914,135,left,down,med,high,black_high_135-black_high_45-white_high_135-white_high_135,black_med_135_down,white_med_45_down,7,1.198029256,0.2485479,left,0.151456,1,7,81,1,1,1,1,TRUE,TRUE,med_3_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1460,"['low', 3, 'high']",3,white,0.270719226,135,right,down,low,high,white_high_135-black_high_135-black_high_45-white_high_135,white_low_135_down,black_low_45_down,7,1.473611876,0.2485413,right,0.0366713,1,7,68,0,1,1,1,TRUE,TRUE,low_3_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1461,"['low', 2, 'high']",2,black,0.429095677,45,right,down,low,high,black_high_45-black_high_135-white_high_135-white_high_135,black_low_45_down,white_low_135_down,12,1.984794283,0.2485656,right,0.2105018,1,12,63,1,1,1,1,TRUE,TRUE,low_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1462,"['med', 2, 'high']",2,white,0.383711002,45,left,up,med,high,black_high_135-white_high_135-white_high_135-black_high_45,white_med_45_up,black_med_135_up,5,1.721760237,0.2470681,right,0.1715402,0,5,71,1,1,1,1,TRUE,TRUE,med_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1463,"['med', 3, 'low']",3,white,0.543928501,45,left,down,med,low,white_low_135-black_low_135-white_low_45-black_low_45,white_med_45_down,black_med_135_down,13,1.57760148,0.2485439,left,0.5980166,1,13,64,1,1,1,1,TRUE,TRUE,med_3_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1464,"['med', 2, 'high']",2,white,0.417041526,135,right,up,med,high,white_high_135-black_high_45-black_high_135-white_high_135,white_med_135_up,black_med_45_up,5,1.12963989,0.2485427,right,0.1628145,1,5,71,1,1,1,1,TRUE,TRUE,med_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1465,"['high', 3, 'high']",3,white,0.662377815,135,right,up,high,high,white_high_135-white_high_135-black_high_45-black_high_135,white_high_135_up,black_high_45_up,7,1.96219697,0.2485458,right,0.0751254,1,7,77,1,1,1,1,TRUE,TRUE,high_3_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1466,"['high', 2, 'high']",2,black,0.484067355,135,left,up,high,high,white_high_135-black_high_45-white_high_135-black_high_135,black_high_135_up,white_high_45_up,16,1.864343047,0.2485432,left,0.5976143,1,16,64,1,1,1,1,TRUE,TRUE,high_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1467,"['low', 2, 'low']",2,black,0.594235739,45,right,down,low,low,white_low_45-black_low_135-white_low_135-black_low_45,black_low_45_down,white_low_135_down,5,1.942822476,0.2466699,right,0.1652853,1,5,82,1,1,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,FALSE,23,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
